Charge;N° Parc;N° Série;Réception;Référence;Désignation;Stock;Quart;Déposant;Lot;Date Création;Utilisateur;UL Contenue;Type réception;Type Edition;Tron Dest.;Tron.;Temps passé en atelier;Tournée;Stock Préc.;Statut;Site;Rot;Réparateur;Rendre Charge Dispo?;Réf Fourn.;Ref Client;Rebut ?;Réaffecter;Rng Dest;Rng;Qrt Dest;Qté UL contenu;Qté Rés;Qté à Regrouper;Qté Dispo;Prix Unit d'achat.;Profondeur;Prestation Atelier;Prél.;Pos Dest;Pos;Poids;Charge Org Vide?;Numéro du support;N° Recept;Numéro de facture;Nom technicien;Nom etiq Charge;Niv Dest;Niv;Multi Réf?;Mouvement;Charges assemblage;Maj Charge?;Lot de Fabrication;Lot Préc.;Ligne Rec;Adresse;Largeur;A Inventorier?;Init Prix d'achat.;H Creation;Hauteur;H Rebut;H Réaffect;Heure cloture atelier;Heure prise en main;Gtin;Flag Charge?;Famille Log;Famille;Etat Final;Etat;Emb_Pal;EAN13;Dotation;DLUO;Dernier invent.;Date Fab;Dern. Mvt;Date Dernier Prelvt;Date Dernier mvt;Condit;Type Ano;Commentaire Atelier;Code UM;UL;Charge Org;Charge Dest;Bat Dest;Bat;Al Dest;Allée;Affectation
"08419550";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026224";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419551";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026225";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419552";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026226";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419553";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026227";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419755";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237671";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:30:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026228";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08361045";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12020990";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08481957";"";"";"00469745";"B00024178";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TOTALTCS";"PFRIMMER JOEL";"14/04/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03261387";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"REGNIER FREDERIC";"9";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"14/04/26 16:25:37";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12096521";"";"15/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08419771";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237671";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:30:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026229";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419567";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026230";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419568";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026231";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08361057";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12020872";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08361058";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12020995";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08209460";"";"";"00450892";"B00024178";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TOTALTCS";"DIVINE JEROME";"17/10/2025";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03158861";"livraison Sogetrel";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"Livraison Sogetrel";"";"12";"PAL H 13 0 C";"0,00 m";"Non";"0,00";"17/10/25 13:59:02";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Quarantaine";"";"";"Non";"";"";"";"11568971";"";"24/10/2025";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TOTALTCSGOOD"
"08419769";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237671";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:30:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026232";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419607";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026233";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419608";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026234";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08361060";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12021115";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08406976";"";"";"00465008";"B00024178";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TOTALTCS";"KIT39";"23/02/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03232794";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"LEBLANC CELIEN";"5";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"23/02/26 10:36:15";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12027001";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08361584";"";"";"00461388";"B00024178";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TOTALTCS";"DUFOURNEL VINCENT";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03215917";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"KIT28";"22";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"23/01/26 17:00:07";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12027006";"";"27/03/2026";"";"-";"PREP_25-02";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08419775";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237671";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:30:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026235";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419776";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237671";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:30:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026236";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419777";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237671";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:30:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026237";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08361077";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12021105";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08361078";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12021104";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08361079";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12021106";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08361080";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12021108";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08361018";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215909";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"19";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:57:10";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12020850";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08361223";"";"";"00461388";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"APP";"TETCSV";"";"23/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03215911";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"20";"APP A 01 0 A";"0,00 m";"Non";"0,00";"23/01/26 16:58:24";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12021229";"";"26/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08419557";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026238";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419558";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026239";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419586";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026240";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419587";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026241";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
"08419588";"";"";"00465852";"B00024224";"CT100/AST620/HEADPHONE PLUG TOR";"GOOD";"PAL";"TETCSV";"";"03/03/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"106001416";"Non";"Non";"";"19";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03237668";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"4";"PAL H 19 0 C";"0,00 m";"Non";"0,00";"03/03/26 09:28:54";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12026242";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"H";"TETCSVGOOD"
